Id,Action
1,0.960648307638
2,0.970769719208
3,0.972803839363
4,0.970881802008
5,0.966930511858
6,0.972991968033
7,0.969053256119
8,0.9727486771
9,0.875365713836
10,0.968408216661
11,0.965353767281
12,0.970074058327
13,0.970128636838
14,0.946465738524
15,0.960172874343
16,0.96400016567
17,0.877991762105
18,0.94045866903
19,0.972702378784
20,0.972272124114
21,0.972791406379
22,0.972604046592
23,0.970392365056
24,0.969269706793
25,0.970901054625
26,0.956649391895
27,0.972336690059
28,0.969469005139
29,0.971282685559
30,0.940699709012
31,0.971280328495
32,0.970932658693
33,0.972131630423
34,0.971633728695
35,0.971219360969
36,0.971981524551
37,0.971683498259
38,0.972401998455
39,0.970521559127
40,0.965185063061
41,0.967099008409
42,0.971790195283
43,0.971538222345
44,0.971615794393
45,0.971850620777
46,0.970993897208
47,0.972733998942
48,0.971453090456
49,0.972685901
50,0.97236227111
51,0.965392242966
52,0.972354385643
53,0.971139263406
54,0.972557323459
55,0.969201603627
56,0.971013203154
57,0.968779166363
58,0.972808194213
59,0.971208672944
60,0.971160773628
61,0.972720435777
62,0.972514400924
63,0.969193419075
64,0.972526276774
65,0.972334126852
66,0.971346751324
67,0.97036461765
68,0.973194806866
69,0.964682106674
70,0.730553061863
71,0.970944834131
72,0.97054368797
73,0.972787923751
74,0.972722808679
75,0.972175140769
76,0.972783145997
77,0.972082060594
78,0.945797652998
79,0.467447973405
80,0.972017245675
81,0.972654964258
82,0.971957236663
83,0.969269012777
84,0.972142346747
85,0.970955124563
86,0.96448187958
87,0.969628748851
88,0.971471255548
89,0.972076955021
90,0.943727451079
91,0.969897333743
92,0.883735568294
93,0.972573253401
94,0.970928891886
95,0.971538857773
96,0.971823748332
97,0.0871297125369
98,0.969518765115
99,0.972445833805
100,0.972735965008
101,0.954387814214
102,0.336683692037
103,0.972687811742
104,0.970399238857
105,0.688298035162
106,0.972764192266
107,0.972469289796
108,0.970915637366
109,0.972086093475
110,0.970669252553
111,0.821315074198
112,0.970810230004
113,0.966606586546
114,0.972126338516
115,0.967154740923
116,0.968621294219
117,0.971837514312
118,0.969123535689
119,0.973020473768
120,0.970260273608
121,0.964281424542
122,0.971956790698
123,0.961881062174
124,0.971732308594
125,0.971374433495
126,0.953085932744
127,0.936613900076
128,0.962905783095
129,0.963696077291
130,0.971801824021
131,0.971976789115
132,0.97241173548
133,0.971196283911
134,0.957158951239
135,0.972812580349
136,0.969241722086
137,0.972537151193
138,0.965157260296
139,0.925791529554
140,0.972721300363
141,0.972479777581
142,0.970169307882
143,0.972352244658
144,0.972250527557
145,0.972743358345
146,0.887363117593
147,0.932725461151
148,0.936804335538
149,0.972766795383
150,0.971723219624
151,0.971377095975
152,0.942777159868
153,0.972157954062
154,0.966001458273
155,0.969868047103
156,0.961692428818
157,0.969299510224
158,0.972113639076
159,0.954270722689
160,0.969861152116
161,0.938699665819
162,0.971761602185
163,0.971680164593
164,0.968455858282
165,0.971344987464
166,0.972747392871
167,0.967458402472
168,0.967492979073
169,0.97197829071
170,0.972674339328
171,0.970356865148
172,0.965355137799
173,0.967313299492
174,0.971567188704
175,0.97004677026
176,0.965803388637
177,0.954138466438
178,0.972322996496
179,0.972826766509
180,0.961987826993
181,0.192679142818
182,0.971353860294
183,0.959703357031
184,0.937688068536
185,0.970978826766
186,0.966953419654
187,0.972790707458
188,0.968931658834
189,0.537052153518
190,0.96979147426
191,0.972518007726
192,0.970871146086
193,0.972407970887
194,0.972367902851
195,0.964859374364
196,0.972854196223
197,0.970735887615
198,0.96849897683
199,0.971699943955
200,0.658469006154
201,0.972545838464
202,0.970213922992
203,0.967310292962
204,0.967429262278
205,0.972608207486
206,0.971325338244
207,0.970535654048
208,0.968772473357
209,0.761142357081
210,0.781532982482
211,0.965822064038
212,0.971450348388
213,0.972840630302
214,0.970241839567
215,0.972286452369
216,0.953624374758
217,0.967053516043
218,0.972510788296
219,0.972300065479
220,0.969621211937
221,0.546723395738
222,0.972975524884
223,0.973083645214
224,0.965194127997
225,0.96890117978
226,0.586636068805
227,0.964761879234
228,0.97215877364
229,0.972899923741
230,0.971795083236
231,0.969080758698
232,0.925806740855
233,0.960158733746
234,0.0585169725815
235,0.960349334243
236,0.963117319732
237,0.969397834878
238,0.966373850561
239,0.948632216819
240,0.972429772162
241,0.970531595908
242,0.828820558183
243,0.0931423849732
244,0.96958036962
245,0.971153429986
246,0.972462079642
247,0.969769826852
248,0.971309178982
249,0.971561066105
250,0.972549520557
251,0.97198601875
252,0.952731866042
253,0.972694439564
254,0.972984297488
255,0.972948560247
256,0.969621399582
257,0.971296789879
258,0.965127486709
259,0.97091349072
260,0.972186971331
261,0.970603407544
262,0.965433387573
263,0.972493469134
264,0.972609238124
265,0.973043670402
266,0.970129253171
267,0.970885941969
268,0.972405640483
269,0.971019573936
270,0.972146137669
271,0.968898099632
272,0.967541974172
273,0.972358774824
274,0.286732650739
275,0.972402501403
276,0.947618607542
277,0.972041625582
278,0.971736140853
279,0.969199560228
280,0.9654863495
281,0.966949836015
282,0.972837982121
283,0.967789962526
284,0.966786483609
285,0.972764514462
286,0.960589231982
287,0.972716859465
288,0.96572157008
289,0.972550715283
290,0.972670114733
291,0.841766421233
292,0.884161496809
293,0.971702443949
294,0.965801998953
295,0.972453960521
296,0.090619848453
297,0.369206711037
298,0.965454678344
299,0.919820811365
300,0.972559432265
301,0.828314450069
302,0.972484707437
303,0.695590661033
304,0.946655697779
305,0.971711731057
306,0.971536412724
307,0.970627643294
308,0.972671418884
309,0.964537023175
310,0.970509592443
311,0.972644408082
312,0.971261654629
313,0.972565712005
314,0.972202025244
315,0.972855729643
316,0.972689885912
317,0.967604461531
318,0.971969675704
319,0.936103582116
320,0.97244085542
321,0.970321521113
322,0.0867379274027
323,0.973142794824
324,0.972524496483
325,0.969903832809
326,0.940466904813
327,0.972581664176
328,0.972673907142
329,0.971869835457
330,0.970988591632
331,0.972781514089
332,0.970078417109
333,0.971563693757
334,0.963931806996
335,0.971929933572
336,0.969967611003
337,0.971192161426
338,0.971128872069
339,0.970473660057
340,0.971557195606
341,0.968359482159
342,0.971599572157
343,0.96221630006
344,0.972629138456
345,0.972565822327
346,0.966388940203
347,0.971947383283
348,0.971145179736
349,0.972090427677
350,0.915864002263
351,0.969496384992
352,0.972389121224
353,0.971476239487
354,0.877739381699
355,0.970034223092
356,0.9726922975
357,0.968113149538
358,0.972025970839
359,0.968018991836
360,0.28457077927
