Id,Action
1,0.945510476057
2,0.969009458073
3,0.970103785869
4,0.965072084376
5,0.970723264001
6,0.968930748512
7,0.961831099288
8,0.971927953351
9,0.965051002678
10,0.964740859277
11,0.96053175485
12,0.964706878382
13,0.964191881378
14,0.9654868109
15,0.941650410182
16,0.918727392563
17,0.767312799043
18,0.944519029149
19,0.971324936388
20,0.969149141648
21,0.971182432882
22,0.970309395805
23,0.962972966304
24,0.965160799648
25,0.965379938541
26,0.968748082454
27,0.968052723363
28,0.954290530174
29,0.957764360211
30,0.952971316333
31,0.967016432528
32,0.968216807518
33,0.970587693244
34,0.966597702737
35,0.968879549448
36,0.970614175577
37,0.965651231396
38,0.971269433281
39,0.965970657113
40,0.968379367372
41,0.964287049425
42,0.966607710752
43,0.967411448276
44,0.969432910634
45,0.970018001493
46,0.970142134588
47,0.971466933677
48,0.969890134393
49,0.971799635076
50,0.967762992788
51,0.962605213707
52,0.969172467298
53,0.967910427551
54,0.970999606246
55,0.965487537053
56,0.968239623177
57,0.96988744856
58,0.970458150575
59,0.968596160842
60,0.96645697939
61,0.970866051088
62,0.968818620856
63,0.962606724072
64,0.970904197705
65,0.971139052294
66,0.970474355224
67,0.963276042835
68,0.971740451157
69,0.952209423616
70,0.812796577501
71,0.964097139434
72,0.958624172022
73,0.96961089745
74,0.970034330675
75,0.971179712799
76,0.97162619449
77,0.969218698304
78,0.739937606405
79,0.927453757497
80,0.969066093854
81,0.971027169691
82,0.967897614756
83,0.966483918208
84,0.968739238421
85,0.966965934172
86,0.943391234943
87,0.966515106443
88,0.970575577114
89,0.9709749514
90,0.881723329025
91,0.963781429434
92,0.963351595418
93,0.971628622045
94,0.960426399053
95,0.969962580695
96,0.96836753338
97,0.286762435147
98,0.970419454555
99,0.969741862369
100,0.96900236978
101,0.969287717045
102,0.047795439488
103,0.967794645081
104,0.966645505897
105,0.819029703981
106,0.971237910219
107,0.971100170433
108,0.968140951565
109,0.970415719511
110,0.962276393165
111,0.366809647095
112,0.968636161515
113,0.961947583348
114,0.969963084996
115,0.966176236311
116,0.963705087076
117,0.969494701566
118,0.968939486631
119,0.971605555918
120,0.968536202349
121,0.970123189123
122,0.967116942126
123,0.77330273914
124,0.968038453098
125,0.968388718272
126,0.897312807998
127,0.806621646777
128,0.948152388915
129,0.96033405076
130,0.970127407354
131,0.969756905411
132,0.970648557432
133,0.968665612464
134,0.969647942043
135,0.970968089083
136,0.963455341551
137,0.967764466321
138,0.960400907164
139,0.685399217377
140,0.97137348322
141,0.971158753275
142,0.968937479705
143,0.97001334746
144,0.971408506459
145,0.970943718672
146,0.8021042814
147,0.945042448913
148,0.968111928772
149,0.971099070929
150,0.969839340171
151,0.968728722961
152,0.967475763809
153,0.967313295512
154,0.96393183379
155,0.956583365474
156,0.947240961976
157,0.965429659344
158,0.969369949563
159,0.959025958364
160,0.947464560757
161,0.930746399791
162,0.970825276637
163,0.970472721325
164,0.962880816655
165,0.96530909804
166,0.969958696594
167,0.966298774741
168,0.969343067945
169,0.969573442518
170,0.970413412477
171,0.965202405506
172,0.965679535014
173,0.970758408958
174,0.969303873458
175,0.967576614911
176,0.970375387662
177,0.93328858344
178,0.97133267905
179,0.971282404912
180,0.939685196934
181,0.288790146299
182,0.969210375401
183,0.969941835835
184,0.818149654871
185,0.96726996223
186,0.966973926374
187,0.969880432414
188,0.962446125432
189,0.422259798916
190,0.971577480347
191,0.970142670318
192,0.969397293589
193,0.970604773379
194,0.970210377809
195,0.969307360519
196,0.970862918779
197,0.965238928331
198,0.966485878232
199,0.968670872618
200,0.872801751518
201,0.970116708511
202,0.966132524656
203,0.967420098078
204,0.968618038889
205,0.970816843287
206,0.96872181741
207,0.969687848222
208,0.965343299049
209,0.673131439631
210,0.877326605657
211,0.935318924211
212,0.963079852137
213,0.970871648132
214,0.964047999131
215,0.96624003621
216,0.9682870046
217,0.968102404245
218,0.96970598362
219,0.968616249243
220,0.934856773806
221,0.970137374216
222,0.97123228203
223,0.970621528417
224,0.968368217597
225,0.96628079941
226,0.81164003111
227,0.908350631968
228,0.967195015509
229,0.970932477482
230,0.970808282558
231,0.968782721488
232,0.896454914018
233,0.965423975564
234,0.786700169091
235,0.968556105805
236,0.96049027267
237,0.968512149988
238,0.961264350155
239,0.960963729903
240,0.967281175335
241,0.967020953729
242,0.779978528014
243,0.102885797264
244,0.967983845002
245,0.968316861934
246,0.971282660439
247,0.96243202063
248,0.969955771499
249,0.965811439944
250,0.971212514415
251,0.970270225644
252,0.95604615689
253,0.968175268642
254,0.971421525056
255,0.969480542713
256,0.969254767196
257,0.968279012966
258,0.960323479654
259,0.944583406042
260,0.967731466763
261,0.957956517026
262,0.967580880793
263,0.971158102722
264,0.971582092666
265,0.971074677055
266,0.96644004575
267,0.968608044943
268,0.968874230091
269,0.965333078281
270,0.967950307098
271,0.96684070189
272,0.967820338768
273,0.968798482262
274,0.908374755334
275,0.970803262027
276,0.93597062492
277,0.971603544368
278,0.966793437602
279,0.965378930521
280,0.960700474934
281,0.970933771518
282,0.969584229363
283,0.964501433805
284,0.942603062625
285,0.968299008069
286,0.909268881526
287,0.971388446562
288,0.965303350911
289,0.968249205789
290,0.970777514687
291,0.96135032938
292,0.687553791539
293,0.968588065098
294,0.967314833773
295,0.969297959556
296,0.254603768445
297,0.722828633597
298,0.96168356281
299,0.89534925438
300,0.969997526569
301,0.887286997287
302,0.969802308838
303,0.828363007768
304,0.950853798099
305,0.970001642444
306,0.962561280945
307,0.967561540652
308,0.971624332892
309,0.969093162032
310,0.968337698495
311,0.971119976837
312,0.967503117793
313,0.967922274816
314,0.970341285664
315,0.966581884759
316,0.970728644273
317,0.904718133755
318,0.969410037337
319,0.946071458119
320,0.971103259908
321,0.963309952348
322,0.677886327482
323,0.970748796655
324,0.970545855435
325,0.965253729126
326,0.908993712443
327,0.970425052238
328,0.970177559418
329,0.967533033684
330,0.96973201287
331,0.970782380864
332,0.968497321546
333,0.971151562969
334,0.965000470468
335,0.970058283668
336,0.969923458118
337,0.970258775838
338,0.971525918722
339,0.970150488684
340,0.962978214283
341,0.960858398399
342,0.969388867602
343,0.958847944383
344,0.969615546539
345,0.970173238359
346,0.964431515535
347,0.966514167773
348,0.96893410339
349,0.971803950794
350,0.968863756063
351,0.956732056517
352,0.971638335198
353,0.966013228682
354,0.962572307338
355,0.966555421937
356,0.97174807579
357,0.953336789946
358,0.970821267906
359,0.968832111003
360,0.942828937311
361,0.966514778277
362,0.969821677072
363,0.970035549474
364,0.930399349724
365,0.971135277349
366,0.970887093842
367,0.970077796765
368,0.970092059866
369,0.963914490178
370,0.970195984653
371,0.970575891649
372,0.965900823155
373,0.917738373099
374,0.316603410511
375,0.968808971852
376,0.971176771523
377,0.558300271401
378,0.965345471482
379,0.971337214311
380,0.958614103053
381,0.956877065325
382,0.970366226368
383,0.971611717504
384,0.966824367954
385,0.969228653325
386,0.969004734689
387,0.940606547303
388,0.95741380054
389,0.970090641588
390,0.97039427174
391,0.971070445131
392,0.970072384791
393,0.950266517624
394,0.969446927371
395,0.959740175814
396,0.97106802734
397,0.966435352407
398,0.97068644603
399,0.969921294629
400,0.969703847224
401,0.965504582212
402,0.960573141405
403,0.96919667825
404,0.971038991706
405,0.97068540163
406,0.931629965783
407,0.939702913516
408,0.971544627398
409,0.96881175476
410,0.970715928207
411,0.970559354912
412,0.967144916342
413,0.934952088543
414,0.96121680524
415,0.966149327552
416,0.964781405353
417,0.968689627792
418,0.966961721805
419,0.968735182155
420,0.96632029325
421,0.971200630581
422,0.967274137906
423,0.962784896364
424,0.958914464153
425,0.969945391487
426,0.970726262427
427,0.970152266649
428,0.960326985787
429,0.965090242002
430,0.971479648997
431,0.969534984183
432,0.970109002072
433,0.970115576172
434,0.958820615311
435,0.971203346239
436,0.971549914024
437,0.962225987263
438,0.0614767845083
439,0.970861356631
440,0.188595263106
441,0.968840659692
442,0.971026368574
443,0.97123845574
444,0.970067948448
445,0.956073109065
446,0.969610116752
447,0.970609455524
448,0.970288044307
449,0.968700445276
450,0.965677480352
451,0.613512435989
452,0.96776291059
453,0.970798459067
454,0.902404984841
455,0.960158438196
456,0.968481981684
457,0.970057003655
458,0.969496086419
459,0.968028687457
460,0.622992130327
461,0.959681283681
462,0.970575438812
463,0.968985069978
464,0.968395344233
465,0.970973090985
466,0.970874844428
467,0.764521794705
468,0.962794459453
469,0.967014358466
470,0.969857799114
471,0.968376794692
472,0.966187269778
473,0.971150642513
474,0.961732154715
475,0.969481235421
476,0.965999071095
477,0.96843681943
478,0.970110490912
479,0.97070626581
480,0.970356551245
481,0.971248081879
482,0.968275051799
483,0.971299043799
484,0.968948824506
485,0.9640953725
486,0.963757864996
487,0.96505926736
488,0.968879559408
489,0.971341405249
490,0.97004507437
491,0.967894285639
492,0.965598485514
493,0.842590815874
494,0.971695769123
495,0.967643439984
496,0.970609583247
497,0.97045051669
498,0.970127616436
499,0.969831012931
500,0.971231308506
501,0.967120998056
502,0.966349695278
503,0.969558001792
504,0.96335924645
505,0.970144083918
506,0.969231476722
507,0.971165765498
508,0.955834888069
509,0.9645413321
510,0.503811859389
511,0.964287977541
512,0.97023582531
513,0.967585766728
514,0.878943656635
515,0.969564063888
516,0.970120754581
517,0.968834211219
518,0.943631561232
519,0.965669942585
520,0.959969764628
521,0.970654538934
522,0.967978798838
523,0.970660333002
524,0.291761415147
525,0.808559171546
526,0.299731018839
527,0.967513743687
528,0.969092545209
529,0.969508945129
530,0.970331399126
531,0.964085490918
532,0.966791665426
533,0.970175301325
534,0.964582112633
535,0.967233985473
536,0.9694480661
537,0.971345177578
538,0.966552102124
539,0.965256696658
540,0.967412146125
541,0.965127682937
542,0.969450661437
543,0.968844939165
544,0.958671523891
545,0.968170749265
546,0.967502407553
547,0.756836266328
548,0.933368328345
549,0.968873848313
550,0.926488518868
551,0.969400785107
552,0.928977514495
553,0.969284929498
554,0.964772305457
555,0.967466282349
556,0.969395879596
557,0.969998124829
558,0.962702700421
559,0.949015224304
560,0.968517546403
561,0.966899066263
562,0.967204144705
563,0.96645464763
564,0.957218871085
565,0.970046454398
566,0.960283109072
567,0.961693140543
568,0.952308485396
569,0.961795127605
570,0.964759016438
571,0.87706362475
572,0.967606368762
573,0.95470758372
574,0.918869257339
575,0.97135692126
576,0.970554381168
577,0.964429266321
578,0.970880763731
579,0.683695932189
580,0.969655440685
581,0.970887966534
582,0.965549671713
583,0.968791389746
584,0.969001460357
585,0.971108838088
586,0.967123475591
587,0.953562133406
588,0.964364210586
589,0.968707629354
590,0.964882356045
591,0.970468665535
592,0.969494401438
593,0.936765575055
594,0.966717022959
595,0.971303198804
596,0.968998536887
597,0.970795830368
598,0.952689071033
599,0.887626622805
600,0.969213366206
601,0.970896396452
602,0.968311601436
603,0.970732508778
604,0.970333628567
605,0.970727696932
606,0.970998315456
607,0.965607477046
608,0.967316219578
609,0.960564207431
610,0.943667078876
611,0.970349601263
612,0.952235933006
613,0.967336487703
614,0.205282025291
615,0.97087704178
616,0.696686776876
617,0.964786273801
618,0.964826380284
619,0.970060852795
620,0.967795143451
621,0.970660917375
622,0.961060620867
623,0.967188821503
624,0.967202022058
625,0.967144586541
626,0.970689910695
627,0.97007224213
628,0.96496148462
629,0.970907654054
630,0.970828811077
631,0.971056455747
632,0.91675780443
633,0.969912496067
634,0.970284259506
635,0.964810876823
636,0.971596954047
637,0.970075837075
638,0.963860955838
639,0.96218448988
640,0.970026795463
641,0.96583146376
642,0.958064169423
643,0.966794556943
